event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,risk_score,risk_level,action,focus_node,src_node_score,dst_node_score,is_fraud_edge,explanation
0,1,2214697,2063663,9,wallet,20.76,dev_970140,0.6293653837345478,medium,step_up_verification,2214697,0.6293601937345478,0.0186328649983838,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
4251,668,3496492,994284,5,web,11.79,dev_779408,0.029879226589034257,low,pass,994284,0.014289470673818642,0.029876279089034258,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4252,668,382435,3321062,3,bank_app,20.65,dev_955986,0.004063832092846374,low,pass,3321062,0.0004195925802757041,0.0040586695928463735,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
4253,668,358652,3496549,5,web,43.52,dev_872660,0.13305325437003102,low,pass,3496549,0.09227678678679113,0.13304237437003102,0,degree=5; dominant_edge_type=4; dominant_share=0.40; time_span=77
4254,668,1181559,3089283,6,merchant_api,10.6,dev_332290,0.41784890254559753,medium,step_up_verification,1181559,0.41784625254559754,0.039315421049348945,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4255,669,1780946,2998666,5,merchant_api,20.9,dev_992187,0.06802963720055932,low,pass,2998666,0.0005452039811958705,0.06802441220055933,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4256,669,3497812,1316073,5,merchant_api,17.33,dev_732294,0.19392623353473487,low,pass,3497812,0.19392190103473486,0.037026046135437314,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=59
4257,669,3125494,3125454,4,web,30.78,dev_360361,0.49269086822658265,medium,step_up_verification,3125494,0.49268317322658267,0.15335447332139346,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=296
4258,669,1596472,1869898,5,merchant_api,9.89,dev_043739,0.003589614787861818,low,pass,1869898,3.053418216423563e-05,0.003587142287861818,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=287
4259,670,3499017,3003644,5,wallet,4.63,dev_810218,0.2336623681926618,low,pass,3499017,0.23366121069266182,0.009844818793203147,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=1
4260,670,1062429,882148,5,wallet,39.2,dev_619462,0.03655621852940518,low,pass,1062429,0.036546418529405184,0.002440464494023442,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=116
4261,670,336781,2969611,4,merchant_api,80.46,dev_950539,0.21871013544175513,low,pass,2969611,0.15671039665390393,0.21869002044175515,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=305
4262,670,3499179,3375166,1,bank_app,5.3,dev_107385,0.1283631381061159,low,pass,3375166,0.022876018064957912,0.1283618131061159,0,degree=4; dominant_edge_type=1; dominant_share=0.50; time_span=121
4263,670,3498571,3498787,2,qr_pay,40.13,dev_550446,0.05173383677188257,low,pass,3498571,0.05172380427188257,0.00266587797205922,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=0
4264,670,3498942,1830540,6,bank_app,70.45,dev_100415,0.16432146153581279,low,pass,3498942,0.16430384903581277,0.023350238389317882,0,degree=3; dominant_edge_type=6; dominant_share=1.00; time_span=0
4265,670,557150,810577,4,merchant_api,57.76,dev_345073,0.015337190491406182,low,pass,810577,0.00033082852757564563,0.015322750491406183,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4266,670,1453919,855334,5,wallet,16.86,dev_647593,0.09259679053177192,low,pass,855334,0.0034647633036425825,0.09259257553177191,0,degree=4; dominant_edge_type=5; dominant_share=1.00; time_span=516
4267,671,3273566,3499658,6,qr_pay,11.37,dev_996299,0.3035316298887589,low,pass,3499658,0.010577609697599615,0.30352878738875894,0,degree=4; dominant_edge_type=8; dominant_share=0.75; time_span=2
4268,671,1415993,2945454,5,bank_app,26.39,dev_628294,0.18629264848922725,low,pass,2945454,0.053298731946291526,0.18628605098922724,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=443
4269,671,18187,3499697,1,qr_pay,33.22,dev_284242,0.022122605004826577,low,pass,3499697,0.0027595101850438303,0.022114300004826577,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
4270,671,3389437,3331936,6,qr_pay,28.97,dev_642074,0.0992531197110324,low,pass,3389437,0.0992458772110324,0.013338283542928257,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=31
4271,672,3493766,908039,2,merchant_api,24.48,dev_541166,0.6274303175652755,medium,step_up_verification,908039,0.20016260791220813,0.6274241975652755,0,degree=3; dominant_edge_type=2; dominant_share=0.33; time_span=148
4272,672,3500731,1754631,6,web,10.03,dev_720467,0.06608159021587158,low,pass,3500731,0.06607908271587158,0.006114970267672318,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4273,672,612836,661030,5,qr_pay,35.89,dev_636563,0.1110973531412205,low,pass,612836,0.11108838064122051,0.022563846925997378,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=384
4274,672,3499142,324597,10,qr_pay,37.48,dev_117011,0.0252899079071303,low,pass,3499142,0.025280537907130297,0.009816597838353988,0,degree=5; dominant_edge_type=5; dominant_share=0.40; time_span=112
4275,673,105364,3501215,5,web,29.39,dev_947714,0.5859271867004947,medium,step_up_verification,3501215,0.05913053249779525,0.5859198392004947,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=71
4276,673,139361,449250,5,web,27.11,dev_830819,0.20068409339057233,low,pass,449250,0.0012599835660514335,0.20067731589057233,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=523
4277,673,3501681,2462775,8,bank_app,141.36,dev_073391,0.02143453548671769,low,pass,2462775,0.016989409517372635,0.021399195486717693,0,degree=3; dominant_edge_type=3; dominant_share=0.33; time_span=18
4278,673,1128242,3313798,8,bank_app,17.78,dev_076779,0.7268638061535149,high,manual_review,3313798,0.08274322530864303,0.7268593611535149,0,degree=1; dominant_edge_type=8; dominant_share=1.00; time_span=0
4279,673,1193598,1059179,5,web,77.73,dev_432025,0.002373095542380145,low,pass,1059179,0.0003475369066745607,0.002353663042380145,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=590
4280,673,3500121,2624701,9,qr_pay,17.45,dev_501554,0.3254786431660712,low,pass,3500121,0.3254742806660712,0.2923426341770683,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=1
4281,673,1730270,109878,5,web,66.56,dev_948856,0.32416243725058735,low,pass,109878,0.10485479111439756,0.32414579725058734,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=4
4282,674,3501836,2782037,5,merchant_api,74.44,dev_722236,0.10328652796636063,low,pass,3501836,0.10326791796636063,0.018969761803525574,0,degree=4; dominant_edge_type=3; dominant_share=0.25; time_span=0
4283,674,217031,975160,6,wallet,20.41,dev_589420,0.7095767292678327,high,manual_review,975160,0.006439346944851338,0.7095716267678327,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4284,674,3499364,2008757,6,wallet,118.49,dev_151196,0.6449979339371272,medium,step_up_verification,2008757,0.1894540888480634,0.6449683114371272,0,degree=4; dominant_edge_type=6; dominant_share=0.50; time_span=556
4285,674,3502675,760437,6,wallet,40.53,dev_208856,0.11024798630081055,low,pass,3502675,0.11023785380081055,0.0003781570797676185,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4286,674,3225529,3501830,9,web,15.34,dev_327008,0.1609697940634934,low,pass,3225529,0.1609659590634934,0.027054450663194486,0,degree=4; dominant_edge_type=9; dominant_share=0.75; time_span=237
4287,675,3250811,2316466,4,merchant_api,24.13,dev_862536,0.06596116278946641,low,pass,2316466,0.026760259418807525,0.06595513028946641,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=661
4288,675,1145475,2831623,6,bank_app,73.66,dev_964949,0.019440145309131025,low,pass,1145475,0.019421730309131024,0.017480884122152932,0,degree=4; dominant_edge_type=6; dominant_share=0.50; time_span=32
4289,675,3502844,195275,8,web,71.58,dev_169978,0.8114574336658568,high,manual_review,195275,0.21761155455139541,0.8114395386658567,0,degree=1; dominant_edge_type=8; dominant_share=1.00; time_span=0
4290,675,3503322,3336654,5,wallet,9.47,dev_676031,0.40043777108301815,medium,step_up_verification,3336654,0.35060342556444335,0.40043540358301816,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=159
4291,675,2290145,3453953,8,web,27.51,dev_357174,0.7582391348052022,high,manual_review,3453953,0.02866181035036584,0.7582322573052023,0,degree=2; dominant_edge_type=8; dominant_share=1.00; time_span=51
4292,676,129804,1982145,6,qr_pay,31.92,dev_208691,0.689431069474152,high,manual_review,1982145,0.2634384138790132,0.689423089474152,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4293,676,3504109,2441940,1,qr_pay,16.83,dev_581677,0.35919967360304217,medium,step_up_verification,2441940,0.16123397068379128,0.35919546610304215,0,degree=3; dominant_edge_type=1; dominant_share=0.33; time_span=318
4294,676,3504460,2745767,5,bank_app,204.8,dev_486532,0.2600532678088251,low,pass,3504460,0.2600020678088251,0.0025261574875472506,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=0
4295,676,3504467,971558,3,merchant_api,38.49,dev_867109,0.4042562717750469,medium,step_up_verification,971558,0.029513002958159357,0.40424664927504694,0,degree=4; dominant_edge_type=3; dominant_share=0.25; time_span=495
4296,676,1770769,3504066,4,wallet,31.96,dev_976903,0.11386560159515119,low,pass,3504066,0.06628900210156864,0.11385761159515119,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=1
4297,676,1869077,1949960,5,bank_app,71.65,dev_872505,0.39098529619107497,medium,step_up_verification,1949960,0.3559803328403721,0.390967383691075,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=619
4298,676,797311,2386514,8,merchant_api,22.45,dev_747527,0.8249347514863925,high,manual_review,2386514,0.2774456345656498,0.8249291389863925,0,degree=1; dominant_edge_type=8; dominant_share=1.00; time_span=0
4299,676,2526749,1794966,3,merchant_api,77.22,dev_843578,0.7095389408146668,high,manual_review,1794966,0.028414098400119873,0.7095196358146668,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=323
4300,677,2533383,152718,4,bank_app,7.53,dev_945259,0.03768790649877304,low,pass,152718,0.001425030666266059,0.037686023998773036,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=566
4301,677,1683917,517108,4,bank_app,22.46,dev_387293,0.6610737705999912,high,manual_review,517108,0.00822915957770355,0.6610681555999912,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4302,677,2190856,533359,5,qr_pay,63.06,dev_033466,0.014209057718630161,low,pass,533359,0.0006147447251746309,0.014193292718630162,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4303,677,3505331,364883,3,wallet,128.15,dev_536921,0.5291071475784817,medium,step_up_verification,3505331,0.5290751100784816,0.27599146411659986,0,degree=3; dominant_edge_type=3; dominant_share=0.33; time_span=0
4304,677,253619,2353085,5,qr_pay,12.23,dev_427889,0.02557336351033958,low,pass,2353085,0.021945096901268286,0.02557030601033958,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=244
4305,678,3506642,2865934,6,merchant_api,11.93,dev_017902,0.5593066636128317,medium,step_up_verification,2865934,0.21062065382871636,0.5593036811128317,0,degree=3; dominant_edge_type=6; dominant_share=0.67; time_span=440
4306,678,1089821,1316269,5,web,40.88,dev_266153,0.09110727968698415,low,pass,1089821,0.09109705968698414,0.016743127277390777,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=300
4307,678,2350147,1639249,4,qr_pay,19.28,dev_853606,0.06709532368788955,low,pass,1639249,0.0030108348684467225,0.06709050368788955,0,degree=5; dominant_edge_type=1; dominant_share=0.40; time_span=357
4308,678,3416626,3506518,6,merchant_api,20.87,dev_844354,0.15711988855321088,low,pass,3416626,0.1571146710532109,0.028040052050240623,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=190
4309,678,466028,200112,3,bank_app,68.63,dev_784861,0.06797638914969696,low,pass,466028,0.06795923164969696,0.007672261269412459,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
4310,679,86066,3507240,5,merchant_api,15.03,dev_949402,0.11581252974308873,low,pass,3507240,0.0001707944698906165,0.11580877224308872,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
4311,679,3507021,1717337,4,web,5.76,dev_010443,0.4368916310127594,medium,step_up_verification,3507021,0.4368901910127594,0.030628484848791215,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=39
4312,679,3465858,1652343,5,merchant_api,7.61,dev_717152,0.6660082933789241,high,manual_review,1652343,0.12710947556871144,0.6660063908789241,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=95
4313,679,2671816,3507454,4,web,34.09,dev_324743,0.04608872939740178,low,pass,3507454,0.00046511864130674825,0.04608020689740178,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=0
4314,679,1660318,3507872,4,web,6.31,dev_649502,0.14272414625672675,low,pass,1660318,0.14272256875672676,0.0040271115546658045,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4315,679,2651635,3506964,3,qr_pay,23.87,dev_395345,0.3088702177216229,low,pass,3506964,0.03273509053892848,0.3088642502216229,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
4316,679,3506701,1618583,4,web,9.65,dev_886023,0.7055086690331618,high,manual_review,1618583,0.023395091340304163,0.7055062565331618,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4317,680,148206,933955,6,bank_app,116.27,dev_111268,0.02167576846302237,low,pass,148206,0.021646700963022368,0.019760952672233788,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4318,680,2461304,309922,5,wallet,172.2,dev_819095,0.7455587985605725,high,manual_review,309922,0.010601964473394253,0.7455157485605725,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4319,680,3509002,2240171,4,merchant_api,13.03,dev_151958,0.15516344444964017,low,pass,3509002,0.15516018694964018,0.015126522672882248,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=1
4320,680,412283,3468837,5,wallet,30.91,dev_871314,0.30053865798426316,low,pass,412283,0.30053093048426316,0.2665808013272302,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
4321,680,1292572,1214226,5,wallet,10.34,dev_774780,0.03599233029996374,low,pass,1292572,0.03598974529996374,0.014273026936392236,0,degree=3; dominant_edge_type=5; dominant_share=1.00; time_span=285
4322,681,440228,2375799,4,wallet,25.58,dev_625314,0.875004143452325,critical,freeze_and_manual_review,2375799,0.2704212714005049,0.874997748452325,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4323,681,3034303,3509404,5,bank_app,124.35,dev_289134,0.06329022886692709,low,pass,3509404,0.03994535468453712,0.06325914136692709,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4324,682,3511527,2075913,4,bank_app,22.2,dev_365593,0.4376789473721459,medium,step_up_verification,3511527,0.4376733973721459,0.06585837488988808,0,degree=4; dominant_edge_type=1; dominant_share=0.25; time_span=0
4325,682,3511257,3511323,5,qr_pay,18.96,dev_095604,0.03905690856547002,low,pass,3511257,0.039052168565470016,0.005877535999951151,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=0
4326,682,1419676,959038,5,qr_pay,10.5,dev_129399,0.017860274046138762,low,pass,959038,0.0002065173298947872,0.017857649046138763,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=716
4327,682,1142828,3511311,4,bank_app,94.78,dev_292491,0.08124143495513898,low,pass,1142828,0.08121773995513898,0.0008569821738730596,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=351
4328,682,3511134,292422,6,web,1.41,dev_942257,0.1544430395121351,low,pass,3511134,0.1544426870121351,0.012304533527649096,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4329,683,557454,752851,11,merchant_api,17.84,dev_964046,0.7473687657227379,high,manual_review,557454,0.7473643057227379,0.10370231530418576,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
4330,683,3511880,3429546,2,wallet,27.62,dev_719477,0.0028857155579134625,low,pass,3511880,0.0028788105579134623,0.000960875529140431,0,degree=8; dominant_edge_type=2; dominant_share=0.50; time_span=74
4331,683,2548958,373650,1,merchant_api,14.66,dev_100918,0.7613291106336747,high,manual_review,373650,0.007216787451855701,0.7613254456336747,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
4332,683,1883412,2646525,6,merchant_api,57.81,dev_983620,0.2148667304674205,low,pass,1883412,0.21485227796742049,0.16403397328716868,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4333,684,3511666,883469,10,merchant_api,72.37,dev_920894,0.04502146367563813,low,pass,3511666,0.045003371175638136,0.011214231258681756,0,degree=3; dominant_edge_type=10; dominant_share=0.67; time_span=1
4334,684,1596896,2037361,6,wallet,7.46,dev_397903,0.032192780901584464,low,pass,1596896,0.03219091590158447,0.003882326398856639,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4335,685,224673,3514347,5,wallet,161.44,dev_360504,0.3792199538617958,medium,step_up_verification,3514347,0.00847226437612689,0.3791795938617958,0,degree=8; dominant_edge_type=5; dominant_share=0.62; time_span=0
4336,685,3514102,2051140,7,qr_pay,8.0,dev_942258,0.024805136556929133,low,pass,3514102,0.024803136556929135,0.0011990517623438903,0,degree=1; dominant_edge_type=7; dominant_share=1.00; time_span=0
4337,685,3513935,1297970,5,wallet,78.24,dev_401734,0.6070708895805504,medium,step_up_verification,1297970,0.13833857978448044,0.6070513295805504,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
